"user_id","customer_segment","customer_perk"
"632965","Silver","Free checked bag"
"559107","Gold","Free hotel meal"
"620274","Silver","Free checked bag"
"777846","Bronze","No cancellation fees"
"550871","Silver","Free checked bag"
"542857","Casual web searcher","No perks"
"534088","Silver","Free checked bag"
"577984","Silver","Free checked bag"
"653228","Casual web searcher","No perks"
"564112","Silver","Free checked bag"
"515523","Silver","Free checked bag"
"602769","Silver","Free checked bag"
"547817","Blue","Exclusive discounts"
"542027","Gold","Free hotel meal"
"553361","Silver","Free checked bag"
"547857","Bronze","No cancellation fees"
"617994","Bronze","No cancellation fees"
"481292","Silver","Free checked bag"
"594000","Blue","Exclusive discounts"
"423413","Blue","Exclusive discounts"
"523715","Silver","Free checked bag"
"552165","Casual web searcher","No perks"
"602918","Silver","Free checked bag"
"542230","Gold","Free hotel meal"
"536651","Bronze","No cancellation fees"
"618181","Blue","Exclusive discounts"
"529566","Bronze","No cancellation fees"
"549631","Gold","Free hotel meal"
"509160","Bronze","No cancellation fees"
"514002","Gold","Free hotel meal"
"539221","Gold","Free hotel meal"
"421247","Gold","Free hotel meal"
"535365","Bronze","No cancellation fees"
"646933","Gold","Free hotel meal"
"609262","Platinum","1 night free hotel with flight"
"621081","Gold","Free hotel meal"
"621665","Silver","Free checked bag"
"447591","Blue","Exclusive discounts"
"575208","Blue","Exclusive discounts"
"526872","Blue","Exclusive discounts"
"560195","Platinum","1 night free hotel with flight"
"529768","Gold","Free hotel meal"
"539093","Silver","Free checked bag"
"501184","Platinum","1 night free hotel with flight"
"567256","Platinum","1 night free hotel with flight"
"519171","Blue","Exclusive discounts"
"611065","Bronze","No cancellation fees"
"546728","Bronze","No cancellation fees"
"520429","Silver","Free checked bag"
"531512","Bronze","No cancellation fees"
"581666","Platinum","1 night free hotel with flight"
"509552","Silver","Free checked bag"
"529406","Gold","Free hotel meal"
"518628","Casual web searcher","No perks"
"378565","Gold","Free hotel meal"
"509036","Blue","Exclusive discounts"
"665593","Silver","Free checked bag"
"510610","Bronze","No cancellation fees"
"557992","Casual web searcher","No perks"
"523474","Silver","Free checked bag"
"658234","Blue","Exclusive discounts"
"506611","Silver","Free checked bag"
"541084","Silver","Free checked bag"
"595184","Gold","Free hotel meal"
"531198","Bronze","No cancellation fees"
"543273","Gold","Free hotel meal"
"509855","Casual web searcher","No perks"
"534190","Bronze","No cancellation fees"
"611839","Silver","Free checked bag"
"512695","Gold","Free hotel meal"
"617606","Casual web searcher","No perks"
"543557","Bronze","No cancellation fees"
"552366","Platinum","1 night free hotel with flight"
"523619","Bronze","No cancellation fees"
"513206","Casual web searcher","No perks"
"495272","Gold","Free hotel meal"
"521963","Blue","Exclusive discounts"
"228195","Casual web searcher","No perks"
"509924","Casual web searcher","No perks"
"511542","Silver","Free checked bag"
"573237","Bronze","No cancellation fees"
"589650","Silver","Free checked bag"
"555934","Gold","Free hotel meal"
"720860","Bronze","No cancellation fees"
"538319","Bronze","No cancellation fees"
"665676","Bronze","No cancellation fees"
"584977","Platinum","1 night free hotel with flight"
"499634","Bronze","No cancellation fees"
"516765","Casual web searcher","No perks"
"542334","Bronze","No cancellation fees"
"542358","Silver","Free checked bag"
"493409","Silver","Free checked bag"
"596361","Blue","Exclusive discounts"
"519205","Blue","Exclusive discounts"
"486261","Bronze","No cancellation fees"
"533613","Gold","Free hotel meal"
"611350","Bronze","No cancellation fees"
"564534","Gold","Free hotel meal"
"584912","Gold","Free hotel meal"
"533537","Gold","Free hotel meal"
"486454","Silver","Free checked bag"
"608287","Gold","Free hotel meal"
"637633","Blue","Exclusive discounts"
"514337","Gold","Free hotel meal"
"541649","Bronze","No cancellation fees"
"509242","Silver","Free checked bag"
"561156","Casual web searcher","No perks"
"528842","Bronze","No cancellation fees"
"543713","Silver","Free checked bag"
"566702","Blue","Exclusive discounts"
"582796","Blue","Exclusive discounts"
"625400","Silver","Free checked bag"
"529237","Blue","Exclusive discounts"
"524116","Platinum","1 night free hotel with flight"
"557248","Casual web searcher","No perks"
"557876","Silver","Free checked bag"
"509414","Bronze","No cancellation fees"
"526676","Silver","Free checked bag"
"529887","Blue","Exclusive discounts"
"566964","Gold","Free hotel meal"
"527690","Silver","Free checked bag"
"557036","Silver","Free checked bag"
"528735","Bronze","No cancellation fees"
"475130","Silver","Free checked bag"
"499313","Blue","Exclusive discounts"
"513259","Silver","Free checked bag"
"508240","Gold","Free hotel meal"
"511560","Silver","Free checked bag"
"415282","Gold","Free hotel meal"
"468370","Silver","Free checked bag"
"516578","Bronze","No cancellation fees"
"579792","Silver","Free checked bag"
"587899","Bronze","No cancellation fees"
"570291","Blue","Exclusive discounts"
"575131","Silver","Free checked bag"
"580077","Bronze","No cancellation fees"
"375751","Silver","Free checked bag"
"527389","Blue","Exclusive discounts"
"545399","Bronze","No cancellation fees"
"529421","Platinum","1 night free hotel with flight"
"524805","Gold","Free hotel meal"
"438189","Platinum","1 night free hotel with flight"
"463698","Silver","Free checked bag"
"497829","Bronze","No cancellation fees"
"420648","Gold","Free hotel meal"
"565487","Casual web searcher","No perks"
"518074","Blue","Exclusive discounts"
"531386","Platinum","1 night free hotel with flight"
"537580","Gold","Free hotel meal"
"522532","Silver","Free checked bag"
"547342","Blue","Exclusive discounts"
"502799","Silver","Free checked bag"
"509598","Silver","Free checked bag"
"573040","Gold","Free hotel meal"
"571553","Platinum","1 night free hotel with flight"
"521992","Platinum","1 night free hotel with flight"
"502444","Silver","Free checked bag"
"510257","Blue","Exclusive discounts"
"657122","Blue","Exclusive discounts"
"558786","Silver","Free checked bag"
"594892","Bronze","No cancellation fees"
"548448","Silver","Free checked bag"
"516967","Casual web searcher","No perks"
"324191","Bronze","No cancellation fees"
"513856","Blue","Exclusive discounts"
"559368","Silver","Free checked bag"
"602598","Blue","Exclusive discounts"
"589140","Bronze","No cancellation fees"
"516680","Casual web searcher","No perks"
"549733","Bronze","No cancellation fees"
"616125","Bronze","No cancellation fees"
"586672","Bronze","No cancellation fees"
"510423","Bronze","No cancellation fees"
"488462","Silver","Free checked bag"
"555206","Gold","Free hotel meal"
"545879","Platinum","1 night free hotel with flight"
"560433","Casual web searcher","No perks"
"421666","Bronze","No cancellation fees"
"613164","Silver","Free checked bag"
"542471","Platinum","1 night free hotel with flight"
"556906","Silver","Free checked bag"
"526490","Blue","Exclusive discounts"
"650901","Gold","Free hotel meal"
"523717","Silver","Free checked bag"
"622293","Silver","Free checked bag"
"508892","Gold","Free hotel meal"
"572609","Gold","Free hotel meal"
"539637","Silver","Free checked bag"
"487715","Silver","Free checked bag"
"523465","Blue","Exclusive discounts"
"589008","Casual web searcher","No perks"
"566861","Gold","Free hotel meal"
"557672","Silver","Free checked bag"
"557525","Blue","Exclusive discounts"
"528122","Bronze","No cancellation fees"
"402978","Gold","Free hotel meal"
"521192","Silver","Free checked bag"
"535610","Silver","Free checked bag"
"500745","Silver","Free checked bag"
"611371","Platinum","1 night free hotel with flight"
"527541","Blue","Exclusive discounts"
"494704","Gold","Free hotel meal"
"565056","Casual web searcher","No perks"
"600605","Gold","Free hotel meal"
"530645","Silver","Free checked bag"
"589154","Gold","Free hotel meal"
"546679","Silver","Free checked bag"
"584666","Silver","Free checked bag"
"650606","Casual web searcher","No perks"
"532750","Bronze","No cancellation fees"
"521044","Silver","Free checked bag"
"537181","Platinum","1 night free hotel with flight"
"517847","Gold","Free hotel meal"
"512552","Bronze","No cancellation fees"
"565265","Silver","Free checked bag"
"554670","Bronze","No cancellation fees"
"520177","Gold","Free hotel meal"
"695307","Bronze","No cancellation fees"
"555301","Gold","Free hotel meal"
"613386","Casual web searcher","No perks"
"517231","Blue","Exclusive discounts"
"666174","Bronze","No cancellation fees"
"545345","Blue","Exclusive discounts"
"548560","Bronze","No cancellation fees"
"515344","Silver","Free checked bag"
"514639","Casual web searcher","No perks"
"552172","Platinum","1 night free hotel with flight"
"635861","Blue","Exclusive discounts"
"476956","Gold","Free hotel meal"
"555428","Bronze","No cancellation fees"
"548978","Silver","Free checked bag"
"522937","Silver","Free checked bag"
"520193","Gold","Free hotel meal"
"567431","Bronze","No cancellation fees"
"454934","Silver","Free checked bag"
"570144","Silver","Free checked bag"
"492209","Bronze","No cancellation fees"
"590130","Bronze","No cancellation fees"
"517674","Gold","Free hotel meal"
"511208","Gold","Free hotel meal"
"583038","Gold","Free hotel meal"
"471973","Casual web searcher","No perks"
"539566","Bronze","No cancellation fees"
"534858","Silver","Free checked bag"
"586762","Platinum","1 night free hotel with flight"
"557343","Bronze","No cancellation fees"
"507759","Bronze","No cancellation fees"
"557879","Blue","Exclusive discounts"
"487637","Gold","Free hotel meal"
"785107","Gold","Free hotel meal"
"541236","Casual web searcher","No perks"
"582002","Casual web searcher","No perks"
"571208","Silver","Free checked bag"
"538529","Silver","Free checked bag"
"572529","Bronze","No cancellation fees"
"508964","Casual web searcher","No perks"
"584844","Silver","Free checked bag"
"476916","Casual web searcher","No perks"
"388328","Gold","Free hotel meal"
"510946","Platinum","1 night free hotel with flight"
"518012","Blue","Exclusive discounts"
"649081","Gold","Free hotel meal"
"511377","Blue","Exclusive discounts"
"519515","Gold","Free hotel meal"
"689374","Blue","Exclusive discounts"
"503161","Casual web searcher","No perks"
"586192","Bronze","No cancellation fees"
"560497","Bronze","No cancellation fees"
"565841","Gold","Free hotel meal"
"464080","Silver","Free checked bag"
"556827","Silver","Free checked bag"
"557932","Silver","Free checked bag"
"522944","Silver","Free checked bag"
"614412","Blue","Exclusive discounts"
"636251","Blue","Exclusive discounts"
"560035","Blue","Exclusive discounts"
"190866","Silver","Free checked bag"
"539627","Bronze","No cancellation fees"
"548193","Bronze","No cancellation fees"
"576945","Bronze","No cancellation fees"
"507513","Casual web searcher","No perks"
"554163","Gold","Free hotel meal"
"515051","Platinum","1 night free hotel with flight"
"422066","Platinum","1 night free hotel with flight"
"552661","Gold","Free hotel meal"
"559775","Silver","Free checked bag"
"536876","Blue","Exclusive discounts"
"626114","Casual web searcher","No perks"
"545063","Casual web searcher","No perks"
"497615","Gold","Free hotel meal"
"500243","Bronze","No cancellation fees"
"543660","Bronze","No cancellation fees"
"509413","Bronze","No cancellation fees"
"529214","Bronze","No cancellation fees"
"658528","Bronze","No cancellation fees"
"618392","Bronze","No cancellation fees"
"605780","Bronze","No cancellation fees"
"564182","Bronze","No cancellation fees"
"540527","Silver","Free checked bag"
"683978","Silver","Free checked bag"
"564736","Platinum","1 night free hotel with flight"
"561864","Silver","Free checked bag"
"653838","Silver","Free checked bag"
"503277","Silver","Free checked bag"
"486366","Gold","Free hotel meal"
"510533","Blue","Exclusive discounts"
"533393","Blue","Exclusive discounts"
"557726","Blue","Exclusive discounts"
"526303","Blue","Exclusive discounts"
"525244","Bronze","No cancellation fees"
"580578","Bronze","No cancellation fees"
"615307","Silver","Free checked bag"
"547458","Platinum","1 night free hotel with flight"
"449326","Blue","Exclusive discounts"
"555083","Blue","Exclusive discounts"
"551567","Platinum","1 night free hotel with flight"
"589121","Gold","Free hotel meal"
"512900","Gold","Free hotel meal"
"649208","Bronze","No cancellation fees"
"537688","Bronze","No cancellation fees"
"510079","Blue","Exclusive discounts"
"519267","Bronze","No cancellation fees"
"569863","Silver","Free checked bag"
"511859","Gold","Free hotel meal"
"497077","Platinum","1 night free hotel with flight"
"498574","Silver","Free checked bag"
"530797","Bronze","No cancellation fees"
"354950","Blue","Exclusive discounts"
"524682","Blue","Exclusive discounts"
"465568","Blue","Exclusive discounts"
"573939","Gold","Free hotel meal"
"575823","Bronze","No cancellation fees"
"439120","Bronze","No cancellation fees"
"517871","Bronze","No cancellation fees"
"533492","Silver","Free checked bag"
"724581","Silver","Free checked bag"
"600287","Bronze","No cancellation fees"
"565377","Silver","Free checked bag"
"595624","Bronze","No cancellation fees"
"514586","Gold","Free hotel meal"
"568004","Silver","Free checked bag"
"645047","Gold","Free hotel meal"
"547862","Gold","Free hotel meal"
